"time","P_elec","P_in","Q","Q_0","Q_max","SOC","V","V_max","V_min","der(Q)","i_in","i_out"
14.496,120,94.70983049947444,37.49148155473484,37.5,75,49.988642072979786,23.99954568291919,26,22,-2.9271583622014763e-4,3.9463176407910394,5.000094651183571
14.592,120,94.29905358928646,37.491453254877285,37.5,75,49.98860433983638,23.999544173593456,26,22,-2.9747030731562486e-4,3.929201859302107,5.000094965638357
14.688,120,93.87338576538741,37.49142449064205,37.5,75,49.98856598752274,23.99954263950091,26,22,-3.023971311437819e-4,3.911465613135517,5.000095285253132
14.784,120,93.43289424566122,37.49139524447129,37.5,75,49.988526992628394,23.999541079705136,26,22,-3.074955297652762e-4,3.893111703067997,5.000095610222991
14.88,120,92.97764858882515,37.49136549880711,37.5,75,49.98848733174282,23.99953949326971,26,22,-3.127646981489518e-4,3.874143027406807,5.000095940743034
14.976,120,92.50772068344581,37.49133523609168,37.5,75,49.98844698145557,23.999537879258224,26,22,-3.1820380429901923e-4,3.854562581531884,5.000096277008353
15.072,120,92.02318473658704,37.4913044387671,37.5,75,49.988405918356136,23.999536236734244,26,22,-3.2381198938649804e-4,3.834373457422658,5.000096619214051
15.168,120,91.52411726209176,37.491273089275516,37.5,75,49.988364119034024,23.999534564761362,26,22,-3.2958836788489124e-4,3.8135788431696125,5.000096967555221
15.264,120,91.01059706849958,37.49124117005906,37.5,75,49.98832156007875,23.99953286240315,26,22,-3.355320277100782e-4,3.792182022470682,5.000097322226964
15.36,120,90.48270524660197,37.49120884329436,37.5,75,49.98827845772581,23.99953113830903,26,22,-3.4164203022794007e-4,3.7701863726066622,5.000097681427246
15.456,120,89.94052515663712,37.49117593933978,37.5,75,49.98823458578638,23.999529383431454,26,22,-3.479174107855983e-4,3.7475953682129,5.000098047041054
15.552,120,89.38414241512639,37.49114244045308,37.5,75,49.98818992060411,23.999527596824166,26,22,-3.5435717850598416e-4,3.724412576643988,5.000098419265531
15.648,120,88.81364488135446,37.49110833031212,37.5,75,49.988144440416164,23.999525777616647,26,22,-3.6096031655448316e-4,3.7006416586859077,5.000098798282047
15.744,120,88.22912264349534,37.49107359259477,37.5,75,49.98809812345969,23.999523924938387,26,22,-3.677257823006104e-4,3.6762863679897704,5.000099184271968
15.84,120,87.63066800438637,37.4910382109789,37.5,75,49.98805094797187,23.999522037918876,26,22,-3.746525074827023e-4,3.6513505504789325,5.000099577416661
15.936,120,87.01837546695256,37.49100216914239,37.5,75,49.988002892189854,23.999520115687595,26,22,-3.817393983766527e-4,3.6258381437415443,5.000099977897494
16.032,120,86.39234171928354,37.490965450763085,37.5,75,49.987953934350784,23.99951815737403,26,22,-3.8898533596867064e-4,3.599753176408621,5.000100385895835
16.128,120,85.75266561936525,37.49092803951886,37.5,75,49.98790405269182,23.99951616210767,26,22,-3.963891761320304e-4,3.5730997675177436,5.000100801593053
16.224,120,85.09944817946919,37.4908899190876,37.5,75,49.98785322545014,23.999514129018007,26,22,-4.03949749807785e-4,3.545882125862488,5.000101225170514
16.32,120,84.43279255020151,37.49085107314715,37.5,75,49.987801430862866,23.999512057234515,26,22,-4.116658631894162e-4,3.5181045493276906,5.000101656809589
16.416,120,83.75280400421417,37.490811485375396,37.5,75,49.987748647167194,23.999509945886686,26,22,-4.1953629791139296e-4,3.4897714242106304,5.000102096691645
16.512,120,83.05958991958127,37.490771139450196,37.5,75,49.987694852600264,23.999507794104012,26,22,-4.275598112416048e-4,3.460887224528272,5.000102544998049
16.608,120,82.35325976284275,37.49073001904943,37.5,75,49.98764002539924,23.99950560101597,26,22,-4.357351362776445e-4,3.431456511310654,5.000103001910174
16.704,120,81.63392507171841,37.49068810785095,37.5,75,49.987584143801264,23.99950336575205,26,22,-4.4406098214690376e-4,3.4014839318805343,5.000103467609388
16.8,120,80.90169943749474,37.49064538953264,37.5,75,49.987527186043515,23.99950108744174,26,22,-4.525360342104533e-4,3.3709742191194265,5.000103942277058
16.896,120,80.15669848708765,37.49060184777236,37.5,75,49.98746913036315,23.999498765214526,26,22,-4.611589542706781e-4,3.3399321907201154,5.000104426094556
16.992,120,79.39903986478355,37.490557466247985,37.5,75,49.98740995499731,23.99949639819989,26,22,-4.699283807826272e-4,3.3083627484257945,5.0001049192432525
17.088,120,78.62884321366191,37.49051222863737,37.5,75,49.98734963818316,23.999493985527327,26,22,-4.7884292906905286e-4,3.276270877255925,5.000105421904515
17.184,120,77.84623015670235,37.49046611861839,37.5,75,49.98728815815785,23.999491526326313,26,22,-4.8790119153909925e-4,3.24366164471896,5.000105934259717
17.28,120,77.05132427757893,37.49041911986893,37.5,75,49.987225493158576,23.999489019726344,26,22,-4.97101737910608e-4,3.210540200012038,5.000106456490227
17.376,120,76.24425110114478,37.49037121606683,37.5,75,49.987161621422445,23.999486464856897,26,22,-5.064431154360086e-4,3.176911773207786,5.000106988777417
17.472,120,75.4251380736104,37.490322390889986,37.5,75,49.98709652118664,23.999483860847466,26,22,-5.159238491317517e-4,3.1427816744283517,5.000107531302658
17.568,120,74.59411454241823,37.49027262801624,37.5,75,49.98703017068832,23.999481206827532,26,22,-5.255424420112559e-4,3.1081552930068,5.000108084247321
17.664,120,73.7513117358174,37.490221911123484,37.5,75,49.98696254816464,23.999478501926585,26,22,-5.352973753213236e-4,3.0730380966360133,5.0001086477927785
17.76,120,72.89686274214114,37.49017022388957,37.5,75,49.986893631852766,23.99947574527411,26,22,-5.451871087819982e-4,3.037435630505209,5.000109222120402
17.856,120,72.0309024887907,37.49011754999237,37.5,75,49.986823399989824,23.99947293599959,26,22,-5.552100808298131e-4,3.001353516424238,5.000109807411565
17.952,120,71.15356772092855,37.49006387310977,37.5,75,49.98675183081303,23.999470073232523,26,22,-5.653647088644081e-4,2.96479745193577,5.000110403847639
18.048,120,70.26499697988496,37.49000955039718,37.5,75,49.986679400529574,23.999467176021184,26,22,-5.756493890206868e-4,2.9277732069855906,5.000111007460063
18.144,120,69.36533058128053,37.489954563179786,37.5,75,49.98660608423972,23.999464243369587,26,22,-5.860624973547121e-4,2.890286627979386,5.00011161845635
18.24,120,68.45471059286888,37.48989860259085,37.5,75,49.98653147012113,23.999461258804846,26,22,-5.966023900295812e-4,2.852343636162017,5.00011224026851
18.336,120,67.53328081210249,37.4898416551915,37.5,75,49.98645554025533,23.99945822161021,26,22,-6.072674028191888e-4,2.8139502228968,5.00011287304588
18.432,120,66.6011867434252,37.4897837075428,37.5,75,49.986378276723734,23.99945513106895,26,22,-6.18055851742215e-4,2.7751124506658225,5.000113516937796
18.528,120,65.65857557529567,37.48972474620587,37.5,75,49.98629966160783,23.99945198646431,26,22,-6.289660333280489e-4,2.7358364521126193,5.000114172093595
18.624,120,64.70559615694445,37.4896647577418,37.5,75,49.986219676989066,23.99944878707956,26,22,-6.399962248857991e-4,2.696128429073738,5.000114838662615
18.72,120,63.74239897486902,37.48960372871167,37.5,75,49.986138304948895,23.999445532197957,26,22,-6.51144684776329e-4,2.6559946515994053,5.00011551679419
18.816,120,62.76913612907009,37.489541645676596,37.5,75,49.986055527568794,23.99944222110275,26,22,-6.624096526872928e-4,2.6154414569634072,5.000116206637661
18.912,120,61.78596130903347,37.48947849519765,37.5,75,49.9859713269302,23.99943885307721,26,22,-6.737893499111072e-4,2.5744752486623774,5.000116908342363
19.008,120,60.79302976946056,37.48941426383594,37.5,75,49.98588568511458,23.999435427404585,26,22,-6.852819796258382e-4,2.5331024954046186,5.000117622057636
19.104,120,59.7904983057519,37.489348938152574,37.5,75,49.98579858420344,23.999431943368137,26,22,-6.968857271789398e-4,2.491329730088635,5.000118347932818
19.2,120,58.77852522924736,37.48928250470862,37.5,75,49.98571000627816,23.999428400251126,26,22,-7.085987603738099e-4,2.4491635487715326,5.000119086117248
19.296,120,57.757270342226796,37.48921495006518,37.5,75,49.985619933420246,23.99942479733681,26,22,-7.204192297591164e-4,2.4066106096274464,5.000119836760265
19.392,120,56.726894912675675,37.48914626078335,37.5,75,49.98552834771113,23.999421133908445,26,22,-7.323452689208435e-4,2.3636776318961727,5.0001206000112095
19.488,120,55.687561648818814,37.48907642342424,37.5,75,49.985435231232316,23.999417409249293,26,22,-7.44374994777019e-4,2.3203713948221516,5.00012137601942
19.584,120,54.639434673426926,37.48900542454892,37.5,75,49.985340566065226,23.99941362264261,26,22,-7.565065078750698e-4,2.276698736583986,5.000122164934237
19.68,120,53.5826794978997,37.4889332507185,37.5,75,49.98524433429134,23.999409773371653,26,22,-7.687378926917645e-4,2.232666553214651,5.000122966905003
19.776,120,52.5174629961296,37.48885988849407,37.5,75,49.98514651799209,23.999405860719683,26,22,-7.810672179356882e-4,2.1882817975125795,5.000123782081057
19.872,120,51.44395337815067,37.488785324436726,37.5,75,49.985047099248966,23.99940188396996,26,22,-7.934925368522103e-4,2.143551477943785,5.000124610611742
19.968,120,50.36232016357609,37.48870954510756,37.5,75,49.984946060143415,23.999397842405738,26,22,-8.060118875308892e-4,2.098482657535198,5.000125452646399
20.064,120,49.272734154829195,37.488632537067666,37.5,75,49.984843382756885,23.999393735310274,26,22,-8.186232932152721e-4,2.0530824527593916,5.000126308334371
20.16,120,48.17536741017156,37.48855428687815,37.5,75,49.98473904917086,23.999389561966833,26,22,-8.313247626150381e-4,2.0073580324108637,5.000127177825001
20.256,120,47.070393216533276,37.488474781100095,37.5,75,49.98463304146679,23.99938532165867,26,22,-8.441142902204307e-4,1.9613166164740796,5.00012806126763
20.352,120,45.9579860621488,37.4883940062946,37.5,75,49.98452534172613,23.999381013669044,26,22,-8.569898566189406e-4,1.9149654749834193,5.000128958811605
20.448,120,44.83832160900323,37.488311949022744,37.5,75,49.98441593203032,23.999376637281213,26,22,-8.699494288141775e-4,1.8683119268752295,5.000129870606268
20.544,120,43.711576665093325,37.48822859584565,37.5,75,49.98430479446087,23.999372191778434,26,22,-8.829909605468894e-4,1.8213633388321626,5.000130796800964
20.64,120,42.57792915650729,37.488143933324395,37.5,75,49.98419191109919,23.999367676443967,26,22,-8.961123926180746e-4,1.7741271241199694,5.000131737545038
20.736,120,41.43755809932843,37.48805801446982,37.5,75,49.98407735262643,23.999363094105057,26,22,-9.093116530798547e-4,1.7266107411619893,5.000132692249466
20.832,120,40.290643571366275,37.48797141359116,37.5,75,49.983961884788215,23.999358475391528,26,22,-9.225866566202655e-4,1.678821690699754,5.00013365453271
20.928,120,39.13736668372028,37.48788353724648,37.5,75,49.98384471632864,23.999353788653146,26,22,-9.359353083279853e-4,1.630767521008185,5.000134630988931
21.024,120,37.97790955218014,37.487794374508184,37.5,75,49.98372583267758,23.9993490333071,26,22,-9.493555005039102e-4,1.5824558199254954,5.000135621739572
21.12,120,36.812455268467815,37.48770391444864,37.5,75,49.983605219264845,23.999344208770594,26,22,-9.628451141539848e-4,1.533894215951728,5.000136626906073
21.216,120,35.64118787132508,37.48761214614023,37.5,75,49.98348286152031,23.999339314460812,26,22,-9.764020193237901e-4,1.4850903770442325,5.000137646609877
21.312,120,34.46429231745171,37.48751905865533,37.5,75,49.983358744873776,23.99933434979495,26,22,-9.900240754348614e-4,1.4360520094069265,5.0001386809724275
21.408,120,33.2819544522987,37.487424641066326,37.5,75,49.9832328547551,23.999329314190206,26,22,-0.0010037091316226802,1.386786856273517,5.0001397301151655
21.504,120,32.09436098072097,37.487328882445595,37.5,75,49.98310517659413,23.999324207063765,26,22,-0.0010174550270762948,1.337302696684875,5.000140794159536
21.6,120,30.901699437494752,37.48723177186552,37.5,75,49.98297569582069,23.99931902783283,26,22,-0.001031259591379504,1.2876073442607683,5.0001418732269824
21.696,120,29.704158157703493,37.487133298398476,37.5,75,49.98284439786463,23.999313775914587,26,22,-0.0010451206448535613,1.2377086459661282,5.000142967438949
21.792,120,28.501926246997606,37.48703345111684,37.5,75,49.98271126815578,23.999308450726232,26,22,-0.00105903599890134,1.187614480872057,5.000144076916881
21.888,120,27.295193551732545,37.486932219093006,37.5,75,49.98257629212401,23.99930305168496,26,22,-0.0010730034563529028,1.1373327589117712,5.000145201782222
21.984,120,26.084150628989704,37.486829591399335,37.5,75,49.98243945519911,23.999297578207965,26,22,-0.0010870208118124317,1.0868714196316664,5.0001463421564205
22.08,120,24.868988716485525,37.486725557108215,37.5,75,49.982300742810956,23.99929202971244,26,22,-0.0011010858520064427,1.0362384309377275,5.0001474981609215
22.176,120,23.649899702372505,37.48662010529202,37.5,75,49.98216014038936,23.999286405615575,26,22,-0.00111519635613326,0.9854417878374369,5.000148669917173
22.272,120,22.427076094938187,37.486513225023145,37.5,75,49.982017633364194,23.999280705334566,26,22,-0.0011293500962136624,0.9344895111774367,5.000149857546621
22.368,120,21.200710992205522,37.48640490537395,37.5,75,49.981873207165265,23.99927492828661,26,22,-0.001143544837442675,0.8833896463770838,5.000151061170714
22.464,120,19.97099805144075,37.48629513541683,37.5,75,49.98172684722244,23.999269073888897,26,22,-0.0011577783385424293,0.832150262158155,5.000152280910901
22.56,120,18.7381314585725,37.48618390422416,37.5,75,49.98157853896555,23.99926314155862,26,22,-0.0011720483521160483,0.7807794492708563,5.00015351688863
22.656,120,17.50230589752763,37.48607120086832,37.5,75,49.98142826782443,23.999257130712977,26,22,-0.0011863526250024963,0.7292853192163647,5.000154769225351
22.752,120,16.263716519488423,37.48595701442168,37.5,75,49.9812760192289,23.999251040769156,26,22,-0.0012006888986323377,0.6776760029660985,5.0001560380425145
22.848,120,15.022558912075755,37.48584133395663,37.5,75,49.98112177860884,23.999244871144352,26,22,-0.001215054909384352,0.6259596496779041,5.000157323461572
22.944,120,13.779029068463847,37.48572414854555,37.5,75,49.98096553139407,23.999238621255763,26,22,-0.0012294483889429381,0.5741444254093948,5.000158625603973
23.04,120,12.533323356430454,37.485605447260824,37.5,75,49.980807263014434,23.999232290520577,26,22,-0.0012438670646562685,0.5222385118286044,5.000159944591171
23.136,120,11.285638487348232,37.48548521917481,37.5,75,49.98064695889975,23.99922587835599,26,22,-0.0012583086598951189,0.4702501049221896,5.000161280544617
23.232,120,10.03617148512154,37.485365243253455,37.5,75,49.98048699100461,23.999219479640185,26,22,-0.0012727708893496706,0.4181874120379523,5.000162613696766
23.328,120,8.785119655074359,37.48524585246056,37.5,75,49.980327803280744,23.99921311213123,26,22,-0.0012872514683583086,0.36605865425786055,5.000163940347772
23.424,120,7.5326805527933045,37.485125329278866,37.5,75,49.980167105705156,23.999206684228206,26,22,-0.0013017481152491357,0.3138720646855227,5.000165279582411
23.52,120,6.279051952931358,37.48500367801281,37.5,75,49.98000490401708,23.999200196160682,26,22,-0.0013162585409971445,0.26163588376315394,5.000166631352874
23.616,120,5.02443181797701,37.484880902966815,37.5,75,49.97984120395576,23.99919364815823,26,22,-0.0013307804544004215,0.20935835976983339,5.000167995611351
23.712,120,3.769018266993498,37.484757008445314,37.5,75,49.97967601126042,23.999187040450416,26,22,-0.0013453115624419117,0.15704774751914935,5.000169372310031
23.808,120,2.5130095443337814,37.48463199875272,37.5,75,49.97950933167029,23.99918037326681,26,22,-0.0013598495706514655,0.10471230705583076,5.000170761401106
23.904,120,1.2566039883352835,37.484505878193474,37.5,75,49.97934117092463,23.999173646836987,26,22,-0.0013743921834681206,0.05236030235153117,5.0001721628367655
24,120,1.2246467991473532e-14,37.48437865107201,37.5,75,49.97917153476267,23.999166861390506,26,22,-0.0013889371046025554,5.102872138105537e-16,5.000173576569201
24.096,120,0,37.48425032169274,37.5,75,49.979000428923655,23.999160017156946,26,22,-0.0013889375007085,0,5.0001750025506
24.192,120,0,37.484120894360096,37.5,75,49.9788278591468,23.99915311436587,26,22,-0.0013889379002036547,0,5.000176440733157
24.288,120,0,37.48399037337851,37.5,75,49.97865383117135,23.999146153246855,26,22,-0.0013889383030747389,0,5.00017789106906
24.384,120,0,37.4838587630524,37.5,75,49.97847835073654,23.999139134029463,26,22,-0.0013889387093084726,0,5.000179353510501
24.48,120,0,37.483726067686206,37.5,75,49.978301423581605,23.999132056943264,26,22,-0.0013889391188915752,0,5.000180828009671
24.576,120,0,37.48359229158434,37.5,75,49.978123055445785,23.99912492221783,26,22,-0.0013889395318107665,0,5.000182314518759
24.672,120,0,37.483458506625766,37.5,75,49.97794467550102,23.99911778702004,26,22,-0.001388939944757541,0,5.0001838011271476
24.768,120,0,37.48332658341145,37.5,75,49.977768777881934,23.99911075111528,26,22,-0.0013889403519580107,0,5.000185267048838
24.864,120,0,37.483194265946125,37.5,75,49.97759235459483,23.999103694183795,26,22,-0.0013889407603756344,0,5.0001867373522835
24.96,120,0,37.48306159227412,37.5,75,49.97741545636549,23.99909661825462,26,22,-0.001388941169892984,0,5.000188211614743
25.056,120,0,37.48292860043968,37.5,75,49.97723813391957,23.999089525356784,26,22,-0.0013889415803926327,0,5.000189689413478
25.152,120,0,37.48279532848712,37.5,75,49.97706043798283,23.999082417519315,26,22,-0.0013889419917571526,0,5.000191170325749
25.248,120,0,37.48266181446071,37.5,75,49.97688241928095,23.999075296771238,26,22,-0.0013889424038691148,0,5.0001926539288135
25.344,120,0,37.48252809640475,37.5,75,49.976704128539666,23.999068165141587,26,22,-0.0013889428166110915,0,5.000194139799929
25.44,120,0,37.48239421236351,37.5,75,49.97652561648468,23.999061024659387,26,22,-0.0013889432298656538,0,5.000195627516353
25.536,120,0,37.48226020038127,37.5,75,49.97634693384169,23.999053877353667,26,22,-0.0013889436435153726,0,5.000197116655341
25.632,120,0,37.482126098502334,37.5,75,49.97616813133644,23.999046725253457,26,22,-0.001388944057442819,0,5.000198606794148
25.728,120,0,37.481991944770975,37.5,75,49.97598925969463,23.999039570387787,26,22,-0.001388944471530563,0,5.000200097510027
25.824,120,0,37.481857777231475,37.5,75,49.97581036964196,23.999032414785678,26,22,-0.0013889448856611753,0,5.000201588380231
25.92,120,0,37.481723633928134,37.5,75,49.975631511904176,23.999025260476166,26,22,-0.0013889452997172256,0,5.000203078982012
26.016,120,0,37.48158955290522,37.5,75,49.97545273720696,23.99901810948828,26,22,-0.0013889457135812832,0,5.000204568892619
26.112,120,0,37.48145547546537,37.5,75,49.97527396728715,23.999010958691485,26,22,-0.0013889461274345278,0,5.0002060587643005
26.208,120,0,37.48132056887854,37.5,75,49.97509409183805,23.99900376367352,26,22,-0.0013889465438473273,0,5.000207557850378
26.304,120,0,37.48118563780758,37.5,75,49.97491418374344,23.99899656734974,26,22,-0.0013889469603359506,0,5.000209057209422
26.4,120,0,37.48105070797032,37.5,75,49.974734277293756,23.99898937109175,26,22,-0.0013889473768210162,0,5.0002105565556585
26.496,120,0,37.48091580508465,37.5,75,49.97455440677953,23.99898217627118,26,22,-0.0013889477932231404,0,5.000212055603305
26.592,120,0,37.480780954868436,37.5,75,49.97437460649125,23.99897498425965,26,22,-0.0013889482094629401,0,5.000213554066584
26.688,120,0,37.480646183039546,37.5,75,49.97419491071939,23.998967796428776,26,22,-0.0013889486254610327,0,5.000215051659717
26.784,120,0,37.48051151531584,37.5,75,49.97401535375445,23.998960614150178,26,22,-0.001388949041138034,0,5.0002165480969225
26.88,120,0,37.48037697741518,37.5,75,49.973835969886906,23.998953438795475,26,22,-0.001388949456414561,0,5.00021804309242
26.976,120,0,37.480242595055444,37.5,75,49.97365679340726,23.99894627173629,26,22,-0.0013889498712112295,0,5.000219536360426
27.072,120,0,37.480108393954495,37.5,75,49.97347785860599,23.99893911434424,26,22,-0.0013889502854486555,0,5.00022102761516
27.168,120,0,37.479974399830205,37.5,75,49.97329919977361,23.998931967990945,26,22,-0.0013889506990474548,0,5.000222516570838
27.264,120,0,37.47984063840043,37.5,75,49.97312085120058,23.998924834048022,26,22,-0.0013889511119282432,0,5.000224002941676
27.36,120,0,37.47970713538304,37.5,75,49.97294284717738,23.998917713887096,26,22,-0.0013889515240116362,0,5.000225486441891
27.456,120,0,37.47957334371852,37.5,75,49.972764458291365,23.998910578331653,26,22,-0.0013889519369862408,0,5.0002269731504665
27.552,120,0,37.47943887520225,37.5,75,49.97258516693633,23.998903406677453,26,22,-0.0013889523520503302,0,5.000228467381189
27.648,120,0,37.47930443566462,37.5,75,49.9724059142195,23.99889623656878,26,22,-0.0013889527670252195,0,5.00022996129079
27.744,120,0,37.47917003117992,37.5,75,49.972226708239894,23.998889068329596,26,22,-0.0013889531818921585,0,5.000231454811771
27.84,120,0,37.47903566782245,37.5,75,49.9720475570966,23.998881902283863,26,22,-0.001388953596632398,0,5.000232947876633
27.936,120,0,37.47890135166649,37.5,75,49.971868468888644,23.998874738755546,26,22,-0.0013889540112271873,0,5.0002344404178745
28.032,120,0,37.47876708878633,37.5,75,49.9716894517151,23.998867578068605,26,22,-0.0013889544256577774,0,5.000235932367999
28.128,120,0,37.47863288525626,37.5,75,49.971510513675014,23.998860420547,26,22,-0.001388954839905418,0,5.000237423659505
28.224,120,0,37.47849874715058,37.5,75,49.97133166286744,23.998853266514697,26,22,-0.0013889552539513596,0,5.000238914224894
28.32,120,0,37.478364680543564,37.5,75,49.97115290739142,23.998846116295656,26,22,-0.0013889556677768515,0,5.000240403996665
28.416,120,0,37.47823069150952,37.5,75,49.97097425534603,23.998838970213843,26,22,-0.001388956081363144,0,5.000241892907319
28.512,120,0,37.47809678612273,37.5,75,49.9707957148303,23.99883182859321,26,22,-0.0013889564946914876,0,5.000243380889356
28.608,120,0,37.47796297045748,37.5,75,49.970617293943306,23.998824691757733,26,22,-0.0013889569077431315,0,5.000244867875273
28.704,120,0,37.47782925058806,37.5,75,49.970439000784076,23.998817560031362,26,22,-0.001388957320499326,0,5.000246353797573
28.8,120,0,37.47769543220728,37.5,75,49.970260576276374,23.998810423051054,26,22,-0.001388957733559843,0,5.000247840815435
28.896,120,0,37.47756159377095,37.5,75,49.97008212502793,23.998803285001117,26,22,-0.0013889581466825119,0,5.000249328057043
28.992,120,0,37.47742779531914,37.5,75,49.96990372709219,23.998796149083688,26,22,-0.0013889585596820054,0,5.000250814855219
29.088,120,0,37.47729403685186,37.5,75,49.96972538246914,23.998789015298765,26,22,-0.0013889589725583228,0,5.000252301209962
29.184,120,0,37.47716031836911,37.5,75,49.96954709115881,23.998781883646352,26,22,-0.0013889593853114639,0,5.00025378712127
29.28,120,0,37.47702663987088,37.5,75,49.96936885316117,23.998774754126448,26,22,-0.0013889597979414288,0,5.000255272589143
29.376,120,0,37.47689300135718,37.5,75,49.969190668476244,23.99876762673905,26,22,-0.0013889602104482173,0,5.000256757613582
29.472,120,0,37.47675940282801,37.5,75,49.969012537104014,23.99876050148416,26,22,-0.001388960622831829,0,5.000258242194584
29.568,120,0,37.47662584428336,37.5,75,49.96883445904448,23.99875337836178,26,22,-0.0013889610350922635,0,5.000259726332149
29.664,120,0,37.47649232572324,37.5,75,49.96865643429766,23.998746257371906,26,22,-0.001388961447229521,0,5.0002612100262755
29.76,120,0,37.47635884714765,37.5,75,49.96847846286354,23.99873913851454,26,22,-0.0013889618592436012,0,5.000262693276964
29.856,120,0,37.47622540855658,37.5,75,49.96830054474211,23.998732021789685,26,22,-0.0013889622711345034,0,5.000264176084213
29.952,120,0,37.476092009950044,37.5,75,49.968122679933394,23.998724907197335,26,22,-0.0013889626829022281,0,5.000265658448021
